DT_CTBIL;SG_EMPRE;CD_CANAL_VENDA;CD_PRODUTO;CD_LOCAL_DEBITO;CD_LOCAL_CREDITO;VL_PREMT;QT_PREMT;CD_CNAPE
30/11/2024;RPS;2;976;9678;9852;114,94;0;107113
30/11/2024;RPS;2;335;9737;9852;1070,52;0;107113
30/11/2024;RPS;2;461;9737;9852;5196,5;0;107113
30/11/2024;RPS;2;948;9737;9852;115,62;0;107113
30/11/2024;RPS;2;968;9737;9852;5610,69;0;107113
30/11/2024;RPS;2;977;9737;9852;37,46;0;107113
30/11/2024;RPS;2;311;9852;9737;11261,45;0;107113
30/11/2024;RPS;2;531;9852;9737;537,41;0;107113
30/11/2024;RPS;2;543;9852;9737;1872;0;107113
30/11/2024;RPS;2;552;9852;9737;2233,14;0;107113
30/11/2024;RPS;2;816;9852;9737;264,68;0;107113
30/11/2024;RPS;2;820;9852;9737;407,51;0;107113
30/11/2024;RPS;2;822;9852;9737;1668,74;0;107113
30/11/2024;RPS;2;949;9852;9737;690,97;0;107113
30/11/2024;RPS;2;976;9852;9737;691,57;0;107113
30/11/2024;RPS;2;997;9852;9737;2144,95;0;107113
30/11/2024;RPS;2;976;9459;9425;1652,14;0;107113
30/11/2024;RPS;2;208;9459;9775;29,62;0;107113
30/11/2024;RPS;2;760;9459;9806;1964,32;0;107113
30/11/2024;RPS;2;820;9459;9806;21,25;0;107113
30/11/2024;RPS;2;940;9806;9459;287,98;0;107113
30/11/2024;RPS;2;940;9425;9329;2547,28;0;107113
30/11/2024;RPS;2;210;9838;9425;1000;0;107113
30/11/2024;RPS;2;543;9838;9425;200;0;107113
30/11/2024;RPS;2;552;9838;9425;200;0;107113
30/11/2024;RPS;2;311;9138;9195;423,05;0;107113
30/11/2024;RPS;2;531;9138;9195;175,37;0;107113
30/11/2024;RPS;2;816;9138;9195;6,88;0;107113
30/11/2024;RPS;2;208;9138;9281;2216,81;0;107113
30/11/2024;RPS;2;310;9138;9281;5627,57;0;107113
30/11/2024;RPS;2;530;9138;9281;1262,99;0;107113
30/11/2024;RPS;2;812;9138;9281;31,92;0;107113
30/11/2024;RPS;2;310;9138;9288;1084,22;0;107113
30/11/2024;RPS;2;530;9138;9288;214;0;107113
30/11/2024;RPS;2;812;9138;9288;12,73;0;107113
30/11/2024;RPS;2;311;9138;9632;1944,29;0;107113
30/11/2024;RPS;2;531;9138;9632;293,07;0;107113
30/11/2024;RPS;2;816;9138;9632;11,54;0;107113
30/11/2024;RPS;2;823;9138;9632;66,75;0;107113
30/11/2024;RPS;2;977;9138;9632;4686,29;0;107113
30/11/2024;RPS;2;827;9138;9711;588,36;0;107113
30/11/2024;RPS;2;210;9138;9726;500;0;107113
30/11/2024;RPS;2;315;9138;9726;3160,54;0;107113
30/11/2024;RPS;2;535;9138;9726;653,93;0;107113
30/11/2024;RPS;2;815;9138;9726;58,09;0;107113
30/11/2024;RPS;2;820;9138;9726;7570,26;0;107113
30/11/2024;RPS;2;976;9187;9138;486,15;0;107113
30/11/2024;RPS;2;977;9187;9138;503,09;0;107113
30/11/2024;RPS;2;976;9187;9272;195,68;0;107113
30/11/2024;RPS;2;977;9187;9272;2205,19;0;107113
30/11/2024;RPS;2;976;9187;9274;217,17;0;107113
30/11/2024;RPS;2;977;9187;9274;101,83;0;107113
30/11/2024;RPS;2;977;9187;9281;292,38;0;107113
30/11/2024;RPS;2;976;9187;9632;318,4;0;107113
30/11/2024;RPS;2;977;9187;9632;374,27;0;107113
30/11/2024;RPS;2;976;9187;9726;1107,17;0;107113
30/11/2024;RPS;2;977;9187;9726;840,52;0;107113
30/11/2024;RPS;2;976;9278;9138;320,53;0;107113
30/11/2024;RPS;2;977;9278;9138;175,33;0;107113
30/11/2024;RPS;2;461;9279;9187;4250,58;0;107113
30/11/2024;RPS;2;997;9334;9632;444,73;0;107113
30/11/2024;RPS;2;543;9334;9726;100;0;107113
30/11/2024;RPS;2;542;9601;9138;330,45;0;107113
30/11/2024;RPS;2;543;9601;9138;665,25;0;107113
30/11/2024;RPS;2;552;9601;9138;812,77;0;107113
30/11/2024;RPS;2;820;9632;9138;49,81;0;107113
30/11/2024;RPS;2;822;9632;9138;37956,64;0;107113
30/11/2024;RPS;2;976;9632;9138;2553,39;0;107113
30/11/2024;RPS;2;976;9632;9274;101,46;0;107113
30/11/2024;RPS;2;750;9632;9726;350,18;0;107113
30/11/2024;RPS;2;820;9632;9726;10,92;0;107113
30/11/2024;RPS;2;822;9632;9726;1815,91;0;107113
30/11/2024;RPS;2;823;9632;9726;1188,08;0;107113
30/11/2024;RPS;2;947;9632;9726;3257,46;0;107113
30/11/2024;RPS;2;949;9632;9726;2480,5;0;107113
30/11/2024;RPS;2;976;9632;9726;10196,95;0;107113
30/11/2024;RPS;2;977;9632;9726;7300,08;0;107113
30/11/2024;RPS;2;997;9632;9726;5052,62;0;107113
30/11/2024;RPS;2;977;9656;9726;3459,23;0;107113
30/11/2024;RPS;2;947;9711;9138;147,94;0;107113
30/11/2024;RPS;2;976;9711;9138;2153,02;0;107113
30/11/2024;RPS;2;977;9711;9138;4266,5;0;107113
30/11/2024;RPS;2;997;9711;9138;5129,85;0;107113
30/11/2024;RPS;2;823;9711;9632;487,26;0;107113
30/11/2024;RPS;2;976;9711;9632;3038,76;0;107113
30/11/2024;RPS;2;977;9711;9632;6952,22;0;107113
30/11/2024;RPS;2;997;9711;9632;19,92;0;107113
30/11/2024;RPS;2;820;9711;9726;1566,99;0;107113
30/11/2024;RPS;2;822;9711;9726;2162,98;0;107113
30/11/2024;RPS;2;824;9711;9726;947,95;0;107113
30/11/2024;RPS;2;976;9711;9726;1323,2;0;107113
30/11/2024;RPS;2;977;9711;9726;4948,37;0;107113
30/11/2024;RPS;2;997;9711;9726;8367,18;0;107113
30/11/2024;RPS;2;671;9726;9138;274,03;0;107113
30/11/2024;RPS;2;976;9726;9138;1438,55;0;107113
30/11/2024;RPS;2;977;9726;9138;1601,79;0;107113
30/11/2024;RPS;2;977;9726;9272;31,34;0;107113
30/11/2024;RPS;2;976;9726;9509;1031,99;0;107113
30/11/2024;RPS;2;940;9726;9632;524,3;0;107113
30/11/2024;RPS;2;310;9775;9632;1402,68;0;107113
30/11/2024;RPS;2;530;9775;9632;665,34;0;107113
30/11/2024;RPS;2;812;9775;9632;25,74;0;107113
30/11/2024;RPS;2;542;9838;9632;792,73;0;107113
30/11/2024;RPS;2;551;9838;9632;792,73;0;107113
30/11/2024;RPS;2;208;9877;9726;8168,93;0;107113
30/11/2024;RPS;2;210;9877;9726;8228,78;0;107113
30/11/2024;RPS;2;220;9877;9726;7626,89;0;107113
30/11/2024;RPS;2;542;9877;9726;2750,51;0;107113
30/11/2024;RPS;2;543;9877;9726;6345,21;0;107113
30/11/2024;RPS;2;544;9877;9726;3077,46;0;107113
30/11/2024;RPS;2;551;9877;9726;596,78;0;107113
30/11/2024;RPS;2;552;9877;9726;3842,26;0;107113
30/11/2024;RPS;2;976;9877;9726;49,81;0;107113
30/11/2024;RPS;2;542;9277;9622;800;0;107113
30/11/2024;RPS;2;544;9277;9622;1259,95;0;107113
30/11/2024;RPS;2;552;9277;9622;800;0;107113
30/11/2024;RPS;2;976;9643;9622;610,04;0;107113
30/11/2024;RPS;2;671;9665;9627;428,55;0;107113
30/11/2024;RPS;2;976;9759;9636;120,75;0;107113
30/11/2024;RPS;2;310;9775;9622;4443,31;0;107113
30/11/2024;RPS;2;315;9775;9622;2764,61;0;107113
30/11/2024;RPS;2;530;9775;9622;2063,92;0;107113
30/11/2024;RPS;2;535;9775;9622;1065,95;0;107113
30/11/2024;RPS;2;812;9775;9622;87,9;0;107113
30/11/2024;RPS;2;815;9775;9622;58,09;0;107113
30/11/2024;RPS;2;220;9838;9622;432,36;0;107113
30/11/2024;RPS;2;542;9838;9627;3438,81;0;107113
30/11/2024;RPS;2;552;9838;9627;338,85;0;107113
30/11/2024;RPS;2;210;9838;9636;2338,77;0;107113
30/11/2024;RPS;2;542;9838;9636;564,45;0;107113
30/11/2024;RPS;2;543;9838;9636;250;0;107113
30/11/2024;RPS;2;947;9843;9622;1028,36;0;107113
30/11/2024;RPS;2;543;9872;9773;1000,74;0;107113
30/11/2024;RPS;2;552;9872;9773;1000,74;0;107113
30/11/2024;RPS;2;750;9882;9622;5174,39;0;107113
;;;999;9999;9999;6470485,03;;
